Brand,Clothing,Name,Rating,Review
Wilfred Free,Dresses,Tiny,5,"Good material, stretchable, comfy, pop out your shape."
Wilfred Free,Dresses,Tiny,5,super cute. you could order a size down for less fabric bunching.
Wilfred Free,Dresses,Tiny,5,"The material is so soft, it stretches nicely and has a good amount of thickness to it. I love the v neck at the front and back. The length is not too …read more"
Wilfred Free,Dresses,Tiny,5,"Good quality, thick material, and flat. feel comfortable when moving. Tried both black and red but decided to buy the black one so i can wear more oft…read more"
Wilfred Free,Dresses,Tiny,5,Great sexy dress. I bought this dress in M. I could go down to small. The material is so nice and thick it won’t see through. The red is so pretty.
Wilfred Free,Dresses,Tiny,5,"Bought the slate colour for a change from black and love the thickness of the material, perfect for a bodycon style. The dainty straps are very pretty…read more"
Wilfred Free,Pants,Modern Cargo,None,None
Wilfred Free,Blouses,Boyfriend Button-Up,3,"Nearly perfect. this top is fine. I'm tall, 5'9, so was hoping it would be a bit more ""boyfriend"" and oversized. it could be longer in the front. don't love how it's …read more"
Wilfred Free,Blouses,Boyfriend Button-Up,5,"So comfy and versatile. This is the perfect work-to-weekend shirt. It's oversized in just the right way and tucks into pants and skirts perfectly. I live in mine, so much so …read more"
Wilfred Free,Blouses,Boyfriend Button-Up,5,"Love this shirt. With its light linen fabric, makes for a great piece whether its combined with a tank top and left open or buttoned up. Something you…read more"
Wilfred Free,Blouses,Boyfriend Button-Up,4,Nice oversized button up. I love the fit but I don’t really like the fabric because it can get wrinkles easily since it’s linen. Great top for summer!
Wilfred Free,Blouses,Boyfriend Button-Up,4,"The shirt fits really well, and I like that I can dress it up or down depending on the occasion!"
Wilfred Free,Blouses,Boyfriend Button-Up,5,"I bought this instore last season, and my mom and I share this shirt. I just bought two more of them because I love it so much. The cut of it is perfe…read more"
Wilfred Free,Blouses,Boyfriend Button-Up,1,"An incredible staple in my wardrobe, but ruined by my first wash. Hand washed the shirt and it came out with holes where I had *gently* rubbed out som…read more"
Wilfred Free,Blouses,Boyfriend Button-Up,3,"very nice fabric, however the shirt is very very oversized"
Wilfred Free,Blouses,Boyfriend Button-Up,5,"effortless. This shirt is my fav! I bought it in both colors on Fridays at work I can throw it on over some leggings and some loafers and its so chic, I feel like…read more"
Wilfred Free,Blouses,Boyfriend Button-Up,5,Love the cut and fabric. It is quite oversized so recommend sizing down.
Wilfred Free,Blouses,Boyfriend Button-Up,4,"Loved this shirt when I first saw it as a part of the spring campaign. My only issue is, I wish the quality of the material was a little better for lo…read more"
Wilfred Free,Blouses,Boyfriend Button-Up,5,This white shirt is the best and comfiest white shirt. Total staple in your wardrobe!
Wilfred Free,T Shirts,Weekend,4,"It’s kind of stiff, boxy. It’s not a bad white t to have to wear on occasion but definitely nothing special."
Wilfred Free,T Shirts,Weekend,5,"Nicely made, happy with fit and quality"
Wilfred Free,T Shirts,Weekend,5,This top is great! Good thickness/weight to it without being too heavy n hot on. It is cropped and ends above high waisted bottoms so still shows a li…read more
Wilfred Free,T Shirts,Weekend,5,This tee has the perfect cropped length and good material too! I’d definitely need to buy more in the other colours.
Wilfred Free,T Shirts,Weekend,5,"Love the slightly cropped fit, I am usually a size small but got a medium to have it be a bit longer, but still a bit cropped! Looks like great jeans …read more"
Wilfred Free,T Shirts,Weekend,5,"This is the perfect cropped length for me! That's shocking, because I'm short and short waisted, so cropped shirts always look wrong. The material is …read more"
Wilfred Free,T Shirts,Weekend,5,Love the cut and soft texture of the shirt. Pairs really well with high rise shorts. Ended up buying 2 colours but will probably purchase even more.
Wilfred Free,T Shirts,Weekend,4,Very cute. A little boxy but super cute with bike shorts
Wilfred Free,T Shirts,Weekend,4,A nice basic tee. I bought a size L in this so it wasn't too too cropped (still shorter than a normal top though). It fits loose - can't really be tucked into anything.…read more
Wilfred Free,T Shirts,Weekend,5,Perfect cropped length. Great with high waisted jeans and skirts.
Wilfred Free,T Shirts,Weekend,5,Very flattering and comfy
Wilfred Free,T Shirts,Weekend,5,Perfect cute white tee that everyone needs in their closest.
Wilfred Free,T Shirts,Weekend,5,i love this shirt! it’s so comfy and just the right length. you can style it up with jeans or down with leggings or sweats! i love this top and am def…read more
Wilfred Free,T Shirts,Weekend,5,Fits true to size and is the perfect crop
Wilfred Free,T Shirts,Weekend,5,"I love how crisp and white it is, it's very visibly good quality. Thicker than other tees. I love the length of the crop. I do find it fits large so I…read more"
Wilfred Free,T Shirts,Weekend,5,My fave t shirt. Need a re stock in all colours for smaller sizes. The best shirr
Wilfred Free,T Shirts,Weekend,3,Not enough recovery. Too expensive for the result
Wilfred Free,T Shirts,Weekend,5,I have this in starboard as well. Perfect cropped length. Will likely stock up on other colours. I usually wear 2XS but bought in S per reviews and al…read more
Wilfred Free,T Shirts,Weekend,4,Nice quality. Nice fabric and good fit. 
Wilfred Free,T Shirts,Weekend,5,"Strong contender for favourite white T. I’m on the hunt for the perfect white T; this might be it. It’s opaque enough, so you can get away with wearing a nude bra. Easy to wear"
Wilfred Free,T Shirts,Weekend,5,I love this shirt and the fit it great! A little bit more of a structured tee and is perfect with jeans!
Wilfred Free,T Shirts,Weekend,4,"I would have preferred a thicker quality t shirt for it to be an essential piece. The fit is nice, not overly boxy - more of an easy fit. It probably …read more"
Wilfred Free,T Shirts,Weekend,5,Great cut- boxy and cropped and loose. Great for summer- I suggest you pick a lighter colour though. I bought in the dark blue and it looked a little …read more
Wilfred Free,T Shirts,Weekend,5,This is the perfect simple crop top for your closet. Grabbed a small and it fits just perfectly... Bust is 34 if that helps!
Wilfred Free,T Shirts,Weekend,5,"My new favourite t-shirt! Fits a bit larger in the shoulder area but still looks good. Cropped but not too cropped as I'm 6'0"" and it hit at my belly …read more"
Wilfred Free,T Shirts,Weekend,3,Not my favorite but I might have gotten the wrong size. I got a medium since the model is quite small and is wearing a small. I don't really like how low the crew neck is - I prefer my crew necks to be quite close the neck vs. lower. It is definitely good material though and very soft. Haven't decided if I'm keeping or not yet.
Wilfred Free,T Shirts,Weekend,5,would recommend. very good basic shirt. soft and comfy. i got it in the aqua and its a very pretty colour
Wilfred Free,T Shirts,Weekend,5,"Lovely easy-breezy t-shirt, I got the yellow and love it against my olive skin tone"
Wilfred Free,T Shirts,Weekend,5,The fit and the material are perfect!
Wilfred Free,T Shirts,Weekend,5,"I'm 5'5, 115 lbs, and I got a size S in black and white and they fit perfectly. Love the looser fit and cropped length of these tops - they're such pe…read more"
Wilfred Free,T Shirts,Weekend,5,"Great quality, much nicer than the TNA versions. White is not see through and the material is thick but not heavy. I am usually a small but I prefer t…read more"
Wilfred Free,T Shirts,Weekend,5,It’s the perfect length cropped tee!! I will be buying it in many different colours and has become a staple in my closet
Wilfred Free,T Shirts,Weekend,5,Great easy tee. Super flattering!
Wilfred Free,T Shirts,Weekend,5,This is a great basic piece for your wardrobe! I’ve been looking for a simple shirt that looks clean but casual and this shirt is perfect. It’s a grea…read more
Wilfred Free,T Shirts,Weekend,5,So I’m 5’ 2.5” and 133lbs and 34C. The small fits perfectly and sits an inch above my bellybutton. It’s perfect with high waisted pants/ jeans. I pers…read more
Wilfred Free,T Shirts,Weekend,5,Holy grail t shirt. This is my absolute go to pain white tee. I have been looking for years for a basic t shirt that was cropped to my waist without being too short or to…read more
Wilfred Free,T Shirts,Weekend,5,Love the length & fabric. Will be buying more in other colours.
Wilfred Free,T Shirts,Weekend,3,Regular fit but very basic fabric. Nothing special. Feels a little cheap and the white is more see through than expected. The bottom hem is very thick…read more
Wilfred Free,T Shirts,Weekend,5,I have this top in two colors and wear them constantly. I'm typically a XXS but prefer the looser fit of the XS in this case.
Wilfred Free,T Shirts,Weekend,5,Great shirt! I ordered the white in a Large and it fits great! I have broader shoulders and I typically wear a small but I needed this shirt for work so I decided a loser fit would be better than a more cropped tight fit. The material is really soft and comfortable. The white isn't see through at all either which is hard to find is a good tshirt. I highly recommend!!
Wilfred Free,T Shirts,Weekend,5,I LOVE this t-shirt. It is a perfect fit - not too fitted but not loose and great structure. the cut is a bit short so it's perfect with high waisted …read more
Wilfred Free,T Shirts,Weekend,5,"matches with everything - essential, soft fabric, sits right on my waist where I like it"
Wilfred Free,T Shirts,Weekend,4,cute top but when i washed (i washed it according to how it said to wash it in the product details) the colour faded and there were some specific spot…read more
Wilfred Free,T Shirts,Weekend,5,This is the cutest cropped tee. I got it in the neon green colour and can't wait to pair it with high waisted denim in the summer! Fits true to size a…read more
Wilfred Free,T Shirts,Weekend,5,Amazing t-shirt. The fit is perfect and the material is very thick. The white is not see through at all. I also ordered the black version but the shou…read more
Wilfred Free,T Shirts,Weekend,5,Everything I want in a semi cropped white tee
Wilfred Free,T Shirts,Weekend,5,"My go-to t-shirt. This is everything. I adore this shirt and have it in 3 colors. I ordered a size down for a cropped fit, but goes higher up on the neck so still appro…read more"
Wilfred Free,T Shirts,Weekend,5,"amazing fit and quality. Have been a fan of the Wilfred series. Their t-shirts live up to this expectation as well. The sleeves fit nicely across the shoulders. The cropped portion is short enough for high-waisted shorts/jeans. Really digged the material of this shirt, even for a t-shirt. Will be buying other colors as well!!"
Wilfred Free,T Shirts,Weekend,5,"Perfect go-to tee. Love this tee. Not too cropped and awesome fit - not too loose, not too tight. Awesome for just lounging."
Sunday Best,Sweatshirts,Elle,5,"Perfect sized sweater for a casual outfit. I've worn this with a skirt too, and it's super cute."
Sunday Best,Dresses,Vida,5,"Yes, definitely recommend this dress. Even more beautiful in person. Feels like an old classic dress."
Sunday Best,Dresses,Vida,2,Not worth the price. Im usually a small but its way too big on the top. In the photo it looks like they've added a clip to the inside which is misleading. It's also see th…read more
Sunday Best,Dresses,Vida,5,"Beautiful summer dress! I'm always between an XS and S with Aritzia dresses, but I got this one in a S. I'm 5'5"" and ~120 lbs and the neckline is a bit open (ie. even buttone…read more"
Sunday Best,Dresses,Vida,5,"So amazing. The color is beautiful, the fit is perfect. Everyone is looking at me with this dress haha. :D"
Sunday Best,Dresses,Vida,5,Beautiful but a little big. The dress is gorgeous! I'm usually a true small but I will probably be returning this for an XS as I'm rather swimming in the small size.
Sunday Best,Dresses,Vida,2,"Too big/long. Not great for short girls! For reference I'm 5'2"" and about 115 pounds, ordered my usual size 4 and it was too big all around and awkwardly long, send…read more"
Sunday Best,Dresses,Vida,5,The material is great. The size does fit. But it is not as form fitting as I thought it would be. I don’t personally like the whole looser look with m…read more
Sunday Best,Dresses,Vida,5,"Was a bit hesitant to get this dress because I have a larger chest and was not sure if it would fit, but it looks great! It is slimming, but flows out…read more"
Sunday Best,Dresses,Saida,None,None
Sunday Best,Dresses,Honey Ryder,5,I have no regrets about buying this dress at all! It's absolutely adorable and the material is very soft and light – perfect for these hot summer days…read more
Sunday Best,Dresses,Honey Ryder,5,It’s very simple but also elegant feels at the same time bcos of the print and fabric. Good for summer dress 💗
Sunday Best,Dresses,Honey Ryder,4,"Dress is the perfect length and beautiful pattern, but I did find it a little bit see-through on the torso area so I would give it 4 stars! Overall I …read more"
Sunday Best,Dresses,Honey Ryder,5,"I'm normally a size small, and while the dress fit in all the right places, it was wayyyyy too short. So I sized up to a medium. It's still short, but…read more"
Wilfred,Dresses,Skye,5,"It fits well, i ordered a size small and it was a little tight in the chest. i was expecting it to be short because i am 5’8” but it was still a good …read more"
Wilfred,Dresses,Skye,5,Amazing dress and comfortable and breathable.
Wilfred,Dresses,Skye,5,This dress is so flattering and comfortable it fits perfectly
Wilfred,Dresses,Skye,5,21st century princess. Love this dress!!! The colour is stunning and I feel like a modern day Cinderella in it! Can be dressed up or dressed down with a pair of sneakers and…read more
Wilfred,Dresses,Skye,5,"Elegant cute. It’s not that tight and short then I thought, looks just fit on me and a little room for my middle, lot it!!"
Wilfred,Dresses,Skye,5,"I tried this dress on in person before purchasing online, which I recommend if you can since satin is a tricky fabric. I love the colour (I have the o…read more"
Wilfred,Dresses,Skye,5,"Indigo color is much darker in person than online, but still very nice. Fabric is good, but wrinkles very very easily. Overall a good shape and I like…read more"
Wilfred,Dresses,Skye,5,A snazzy little dress that looks cute for any occasion!
Wilfred,Dresses,Skye,5,"this dress is super soft, it looks just like the pictures and very flattering. I love it! I can't wait to wear it!!!"
Wilfred,Dresses,Skye,5,"Cute and simple! Also, great length for shorter people like myself"
Wilfred,Dresses,Skye,3,"Lovely colour, tricky fabric. I gave this dress three stars because the fabric shows every lump and bump; however, the fabric is so soft and the Sinopia colour is fantastic."
Wilfred,Dresses,Skye,5,Fits so well and fabric is insanely soft. Got so many compliments!!
Wilfred,Blouses,Bria,None,None
Wilfred,Pants,Effortless,5,"They are amazing !!! the fits is perfect, it's comfortable. The length is perfect too and it's a real hight waist. I want the wear them everyday !!!"
Wilfred,Pants,Effortless,5,Effortless and comfortable. I purchased these pants because I wanted a pair of palazzo style pants. I am 5´3 so these are a bit long but I intend to wear them with heels. I love …read more
Wilfred,Pants,Effortless,5,"Classy pant. i thought it was going to be too long so i was scared to order but with a pair of platform boots or af1s these are the perfect length, love them!"
Wilfred,Pants,Effortless,5,I was trying to get my hands on Aritzia's Sadiki pants in black for so long but sadly they were discontinued this spring. HOWEVER these pants are almo…read more
Wilfred,Pants,Effortless,4,I’ve been looking for a pair it tailored wide leg dress pants and am so happy I got these. They are definitely long and will need to be hemmed but I k…read more
Wilfred,Pants,Effortless,4,"good but long. Overall good quality and design, very comfortable on as well. Except they fit substantially longer than how it looks on the model."
Wilfred,Pants,Effortless,3,Heavy and not cute. The fabric was thick and looked cheap
Wilfred,Pants,Effortless,4,"Beautiful pant. Love these pants but the fit is a little off, they run a little big in the waist, you may want to consider sizing down. I will have to get them hemmed…read more"
Wilfred,Pants,Effortless,4,"Gorgeous wide-leg pant! The effortless pant is great, fits somewhat smaller than normal. The fabric is a bit different than I expected almost a chiffon (for the green pant) b…read more"
Wilfred,Pants,Effortless,5,"I shop at Aritzia all the time, and these pants are exactly what I expected. They fit my weight perfectly but will need to have them hemmed for length…read more"
Wilfred,Pants,Effortless,4,"I really like the color and pleated style so purchased these, even though they are too long. Will be getting these hemmed"
Wilfred,Blouses,Ballad,None,None
Wilfred,Pants,New Tie-Front,5,Size up if you can. I am 5'5 and weigh 150 pounds this was initially too small in a size 8 so I decided to size up when I went into the store. Generally speaking I would …read more
Wilfred,Pants,New Tie-Front,5,Comfortable and fits great. Love color too
Wilfred,Pants,New Tie-Front,5,Purchased a pair of previously named Jallade pant a few years ago and loved them. Thought I would purchase the slightly modified new Tie Front Pant an…read more
Wilfred,Pants,New Tie-Front,5,Great fit and flattering. Great pants that can be dressed up or down. Material isnt stretchy so take that into account for the waist area. Got a size 4 and fits perfectly witho…read more
Wilfred,Pants,New Tie-Front,5,"I recently ordered this in the green ""Fatigue"" colour. Beautiful colour but looks just slightly lighter irl. As a short person, it hits right in the m…read more"
Wilfred,Pants,New Tie-Front,5,"These pants are so versatile. I love how they can be dressed up or down, but the only problem is they are super small! I usually wear a size 6 in othe…read more"
Wilfred,Pants,New Tie-Front,4,"The material has some stretch to it. I initially read reviews saying it fits smaller, so I sized up. I ended up exchanging for my true size. I find th…read more"
Wilfred,Pants,New Tie-Front,5,"Great fit! Sized up as other reviews suggest. It’s more of a snug fit at the hips and butt with room in the legTrue straight leg pant, falls beautiful…read more"
Wilfred,Pants,New Tie-Front,5,Loved it but runs very small
Wilfred,Pants,New Tie-Front,4,Slightly smaller than before. I own 2 of the original Jallade pants and decided to pick up a pair of the revised version because I loved the original so much. It generally fits the…read more
Wilfred,Pants,New Tie-Front,3,Beware of waist.  would say that if you have a bit of extra fat around your midsection to think about sizing up or buying pants with an elastic. I love the look of it…read more
Wilfred,Pants,New Tie-Front,4,Perfect pant to dress up and down. I adore this pant!!! I have it in a few colours and always find myself grabbing for a pair in the mornings. I have noticed that the black colour runs …read more
Wilfred,Pants,New Tie-Front,5,Love it. Tried and true these pants are killing it. I have tons of pairs
Wilfred,Pants,New Tie-Front,4,"Fits smaller. I am usually a size 0 so when I got the pants, it fit WAAAY SMALLER than what it actually is. Size up if you're buying online. I exchanged for a size …read more"
Wilfred,Pants,New Tie-Front,3,"Too thin. These pants fit beautifully but I'm not a fan of the material. It's too thin, I wish there were some type of lining. The pockets peak through and It s…read more"
Wilfred,Pants,New Tie-Front,3,Runs small. Beautiful color but these run smaller than my other tie front pants (and I have 7 pairs). Now the dusty mauve color is sold out :(
Wilfred,Pants,New Tie-Front,5,"Staple pant. Got my third pair of the tie front pant, this time in the cool slate grey. I got my usual size 4 , for some reason this one fit smaller. I thought it …read more"
Wilfred,Pants,New Tie-Front,5,"I absolutely love these pants! I have them in 4 colours, I always get compliments at the office."
Wilfred,Pants,New Tie-Front,5,"Great pants. Comfy, easy to iron, good fit"
Wilfred,Pants,New Tie-Front,5,Fit great ( would recommend going up a size if you're in between sizes) but very luxurious feeling and comfortable. Will definitely buy again in anoth…read more
Wilfred,Pants,New Tie-Front,4,I an 5’3 for reference. I ordered the size 0 initially but exchanged it for size 2. The size 2 on the waist was a bit bigger but it’s okay because of …read more
Wilfred,Pants,New Tie-Front,4,I love them. They look amazing with a casual t shirt or a button down.
Wilfred,Pants,New Tie-Front,3,"I find that the tie-front pants run a bit smaller than the rest of Wilfred collection. This is my second pair and I ordered a 6, love the colour but n…read more"
Wilfred,Pants,New Tie-Front,5,These pants fit true to size. I love the removable belt which gives you different styling options. I much prefer these pants to the classic Cohen and …read more
Wilfred,Pants,New Tie-Front,5,I got these pants in pearl grey. They are more of a light blue tone but completely adorable and so classy looking. I typically get a size 6 in the Con…read more
Wilfred,Pants,New Tie-Front,5,"I purchased these pants in the opal grey and it's such a pretty cool grey, perfect for all seasons! The material drapes really nicely and I can't wait…read more"
Wilfred,Pants,New Tie-Front,5,"Quality is definitely there, the material is my favourite though"
Wilfred,Pants,New Tie-Front,5,The legs fit wider than expected. I originally purchased a size 6 (I usually wear a size small or 4) because the reviews said it fit generally smaller…read more
Wilfred,Pants,New Tie-Front,3,I love the overall style of these pants. i have bought so many different colours over the past few years. However i noticed the material to be differe…read more
Wilfred,Pants,New Tie-Front,5,very comfortable and fits well
Wilfred,Pants,New Tie-Front,4,Thank-you to all the reviewers who rated these pants small. I bought a size bigger than my usual (0) and they fit great. I could even go one size bigg…read more
Wilfred,Pants,New Tie-Front,5,I love these pants. Although the waist is a bit big for me i dont mind as it my hips are big so its not so tight around the bum. Very good fabric and …read more
Wilfred,Pants,New Tie-Front,5,Beautiful pant in a classic cut. Love the Japanese crepe material. Can be dressed up or down with runners and a tee. Pairs well with the Cherrelle bla…read more
Wilfred,Pants,New Tie-Front,5,Comfortable dress pant that may be slighlty smaller fit.
Wilfred,Pants,New Tie-Front,5,"I always have a hard time finding dress pants and am picky, but I love these!! Finally a pant that fits thighs, hips and waist! The fabric looks expen…read more"
Wilfred,Pants,New Tie-Front,5,"The fabric for this pant is amazing, they don't wrinkle and very durable. Very easy to dress up or down. Not only do they have a great fit but they ar…read more"
Wilfred,Pants,New Tie-Front,5,"They are so nice, usually a size 6 but ad to but sizé 8."
Wilfred,Pants,New Tie-Front,5,I recommend this pant! Perfect for work.
Wilfred,Pants,New Tie-Front,5,Love these pants. They are actually high waisted (over the belly-button) and the material feels so nice. It will be perfect to be dressy but comfy dur…read more
Wilfred,Pants,New Tie-Front,5,"In most women's brands, I am a size 2/UK 6 (madewell jeans I'm a 26), and in most Artizia pants I own, I'm a 4. In these, I had to size up to a size 6. Size 4 is a little tight when I sit down or when I've eaten a lot. Size 6 in these is PERFECT, the draping is wonderful and they are so so comfortable. I also love that they're wrinkle resistant and machine washable!"
Wilfred,Pants,New Tie-Front,5,"I am 5'5 and 130lbs and i absolutely love these! they are perfect work pants, super comfortable and super cute!! Going to be buying more of these"
Wilfred,Pants,New Tie-Front,5,I have 5 colors of these pants! The fabric is beautiful - they are heavy enough to keep you warm in winter and are flowy and lightweight at the same t…read more
Wilfred,Pants,New Tie-Front,5,"My favourite dress pants - at 5'4 and 120 lbs, these aren't too long for me, they're perfect for a full length pant. I will say though, it's best to s…read more"
Wilfred,Pants,New Tie-Front,4,I like these pants! The cut and the fabric are really nice but they seem to be a little tight around the waist and hip in my usual size.
Wilfred,Pants,New Tie-Front,5,LOVE these pants. They're super flattering and are so comfy. Easy to dress up for work or casual days/date nights.
Wilfred,Pants,New Tie-Front,5,Super comfy. Runs true to size. Very flattering. Will buy these in other colours!
Wilfred,Pants,New Tie-Front,5,"I have these pants in 7 different colours, which should tell you what I think about these pants. I ordered my most recent pair in the Cairo gold colou…read more"
Wilfred,Pants,New Tie-Front,4,I really like these pants however they do fit smaller in the waist. The only thing that I had to do was tailor the pants leg to be shorter and more cr…read more
Wilfred,Pants,New Tie-Front,5,"Very flattering, super comfortable and professional. Love them!"
Wilfred,Pants,New Tie-Front,4,"Love the style, but the pants had a lot (I mean a lot) of little treads showing in the two sides, some I can pull off but some I had to cut off"
TNA,Sweatpants ,Boyfriend Jogger,5,Most comfortable joggers ever! Highly recommend!
TNA,Sweatpants ,Boyfriend Jogger,5,Super comfy and warm. They are a little thick so they are perfect for when it's colder out. They are really good quality and I have had no pilling aft…read more
TNA,Sweatpants ,Boyfriend Jogger,3,"Ok joggers. Not worth $60. Pants are a cute fit but they shed so much cotton when washed, its everywhere. They also shrinked a little in the legs, possibly because I'm 5'8 but m…read more"
TNA,Sweatpants ,Boyfriend Jogger,5,Perfect fit; true to size. Soft and warm
TNA,Sweatpants ,Boyfriend Jogger,5,Fabric is nice and soft. Looks really cute and is true to size. I’d recommend anyone to purchase!
TNA,Sweatpants ,Boyfriend Jogger,5,I have these in two colors and they have been a staple of my work from home lounge wear. I have washed them a bunch already and they still feel like w…read more
TNA,Sweatpants ,Boyfriend Jogger,4,"super fleecy/thick, perfect for wintertime or colder summer evenings. i’m 5’6 and 115lbs, i got a small and theyre a little baggy - for my next pair i…read more"
TNA,Sweatpants ,Boyfriend Jogger,5,There so comfy!! I need one in every colour.
TNA,Sweatpants ,Boyfriend Jogger,4,I always have issues with pants being too small at the legs as i’m an athlete and we do a lot of weight lifting and these fit perfectly i love them. t…read more
TNA,Sweatpants ,Boyfriend Jogger,5,Really nice joggers - flattering because of the drawstring. Nice thick fabric and pockets is always a plus. The heather grey mist color is perfect wit…read more
TNA,Sweatpants ,Boyfriend Jogger,5,"AMAZZZINNNGGG!!! LOVE LOVE LOVE THESE JOGGERS, HOPE THEY COME BACK IN STOCK IN OTHER COLORS!"
TNA,Sweatpants ,Boyfriend Jogger,3,Cute baggy fit joggers. Only problem is they're not as high quality as their other sweatpant. I purchased the white and they're literally see through.…read more
TNA,Sweatpants ,Boyfriend Jogger,5,"amazing quality, love these so much!"
TNA,Sweatpants ,Boyfriend Jogger,5,"I love these sweatpants so much!! They are really thick and super comfotable! I am 5""7 and often have a hard time find sweat pants that are long enoug…read more"
TNA,Sweatpants ,Boyfriend Jogger,5,I love these sweats!! They fit true to size I’d say. They are super comfy and I wear them everyday!
TNA,Sweatpants ,Boyfriend Jogger,4,"I purchased a size small, and they fit perfectly for the more slim jogger look. If u want them to be more baggy I suggest going a size up!"
TNA,Sweatpants ,Boyfriend Jogger,5,"Super soft, comfiest pants I own!! I’m about 5’3, 120 lbs and I ordered small, they fit great, a bit bunchy at the ankles because I’m short but that’s…read more"
TNA,Sweatpants ,Boyfriend Jogger,5,Definitely worth the investment. They are a perfect length and wash and such good quality.
TNA,Sweatpants ,Boyfriend Jogger,3,"Fabric is comfortable quality and the fit is nice. However, these are exactly what it’s advertised as - boyfriend sweatpants. If you size up or down, …read more"
TNA,Sweatpants ,Boyfriend Jogger,5,I ordered the medium and they fit perfectly. Quality feels really nice I’ll be living in these! I’m 5’2 and they are a tiny bit long on me so if you’r…read more
TNA,Sweatpants ,Boyfriend Jogger,5,"So cozy! They fit a little bigger, my waist is 25cm and I got size S."
TNA,Sweatpants ,Boyfriend Jogger,4,"Soft and comfortable, love the light grey colour. However have started pilling already after a few wears"
TNA,Sweatpants ,Boyfriend Jogger,5,Perfect fit - so comfortable!
TNA,Sweatpants ,Boyfriend Jogger,5,I am really happy with these sweatpants. Very comfortable and nice contemporary fit. I’m 5’7” / 125 lbs and I took a Small- they are nice and roomy (p…read more
TNA,Sweatpants ,Boyfriend Jogger,4,"Usually a size 2-4 in pants, the XS fits fine. I would size down 1 size if you want a more fitted athleisure look but go true to size if you want a lo…read more"
TNA,Sweatpants ,Boyfriend Jogger,5,"These joggers fit on the loose side, but in no way look sloppy. They are soft, warm and comfortable. A little on the short side for my 5’8 frame, but …read more"
TNA,Sweatpants ,Boyfriend Jogger,5,really comfortable and really good quality
TNA,Sweatpants ,Boyfriend Jogger,5,"the fabric is so soft and comfortable and amazing quality, definitely worth the purchase. I ordered a size xs and they fit perfectly"
TNA,Sweatpants ,Boyfriend Jogger,4,fit was big and the grey colour is more white than expected
TNA,Sweatpants ,Boyfriend Jogger,5,"I ordered these in two more colours! Fits perfectly, not too loose or too tight! Good quality material!"
TNA,Sweatpants ,Boyfriend Jogger,5,Sooo soft and comfy! It’s also warm!
TNA,Sweatpants ,Boyfriend Jogger,5,These are the comfiest sweats I’ve ever owned! I’m not sure if I should have sized down or if it’s just the style but the front of the crotch area is …read more
Community,Accessories,Adjustable Face Mask,None,None
Wilfred,Dresses,New Classic Mini ,4,"Bought for my teen daughter. Definitely for slim ladies. Not skin tight tho better to upsize for breathing/eating room. For smaller-busted ladies, siz…read more"
Wilfred,Dresses,New Classic Mini ,4,The quality of the dress was super cute and the length is perfect (I’m 5’7 and it wasn’t too short). Unfortunately I’d recommend this dress to ladies …read more
Wilfred,Dresses,New Classic Mini ,5,"If you're on the fence about this dress - go for it! It fits perfectly, showing off your figure without being skin tight. It's also not super short wh…read more"
Wilfred,Dresses,New Classic Mini ,2,"The fabric and style are super wonderful but the fit is really off.It was too large on the torso and shoulders, and too tight on the waist, so if I si…read more"
Wilfred,Dresses,New Classic Mini ,5,"colour, material and style all amazing. I got a size 2 which i usually am and a size 4 would have been to big it is a little tight at the ribs and los…read more"
Wilfred,Dresses,New Classic Mini ,5,the zipper is kind of hard to zip at the waist but once it does it fits. there is room to zip just a tiny bit hard to.
Wilfred,Dresses,New Classic Mini ,4,The bust area is kind of tight compared to how the rest of the dress fits on me and it’s not because I’m gifted up there. I may just have a lot of bac…read more
Wilfred,Dresses,New Classic Mini ,4,"This is such a perfect dress. It is easily made fancier or more casual, the straps are so cute and minimalistic, the cut is totally flattering. While …read more"
Babaton,Dresses,Hamptons,5,love the style! I need more colours!
Babaton,Dresses,Hamptons,5,Easily one of my favourite dresses from Aritzia. Love the fit and classic lines of this piece. Timeless staple for your closet! Fits TTS.
Babaton,Dresses,Hamptons,4,Slight larger for me
Babaton,Dresses,Hamptons,5,"Size down. I originally bought my normal size at aritzia (2), only to find that the top was huge. I returned it, and purchased the 0 which was perfect!"
Babaton,Dresses,Hamptons,5,I love this dress so much it fits so nicely and accentuates my body type.Also it’s so pretty and Flowie which is nice in the summer weather
Babaton,Dresses,Hamptons,5,Amazing quality dress. Bottom is lined and the material flows really nicely. Fit is really nice as well!
Babaton,Dresses,Hamptons,4,Love this dress the fit is true to size. Very elegant and the material feels very nice. The back is really flattering.
Babaton,Dresses,Hamptons,5,"I bought this dress (in light blue) for my rehearsal dinner, and I can't WAIT to wear it! The color is beautiful and it fits in all the right places. …read more"
Babaton,Dresses,Hamptons,5,I was worried it’d be too tight in the shoulders or waist but I got a 2 which is roughly my regular size in most things. But it fits perfectly and is …read more
Babaton,Dresses,Hamptons,5,"I am usually a large in Aritzia blouses (some are too tight on the bust, I have yet to try the limited XL blouses), I got this in a 16 (review area, m…read more"
Babaton,Dresses,Hamptons,5,Great quality. Would definitely recommend for people
Babaton,Dresses,Hamptons,5,"classy, elegant and flattering!!!"
Babaton,Dresses,Hamptons,4,"I’m 5’5 and 114lb, cup 36B. I got mine in size 2 and it too lose and a bit long. The material is perfect."
